	gene	pval	qval	log2fc	mean	zero_mean	zero_variance
6643	gemin8	0.6630276929194523	0.7506112052600382	-1066.065275272484	0.003425496527529098	False	False
6644	npnta	0.0493680439286177	0.17615077173416038	1.0098902322497665	0.04574287479899221	False	False
6645	g3bp2	0.020427036768853483	0.09321520956733761	0.5958800296077061	0.3070430019346611	False	False
6646	sclt1	0.5357297802248058	0.7506112052600382	-1067.206536270059	0.007555745562489958	False	False
6647	tlr3			0.0	0.0	True	True
6648	si:ch211-15j1.5	0.5357297802248058	0.7506112052600382	-1067.2013260242493	0.007528507449652677	False	False
6649	eif5b	0.8666449412985626	0.9113998613177428	-0.1860812511851302	0.36404993382010437	False	False
6650	arl13b	0.5569823113513637	0.7506112052600382	0.045309672115894775	0.0979796745424735	False	False
6651	bora	0.6630276929194523	0.7506112052600382	-1066.2375166255192	0.0038598759319577033	False	False
6652	txndc11	0.16237162693789808	0.4343942516391479	-1069.465553451806	0.03616673109953295	False	False
6653	ENSDARG00000017985			0.0	0.0	True	True
6654	si:ch211-112b1.2	0.4472178034729756	0.7303987389416825	-1067.7299148529273	0.010860003801816448	False	False
6655	samd1b	0.12532076828504313	0.36313735627262306	-1069.815879192508	0.04610710065244647	False	False
6656	CR788248.1	0.0973001203207043	0.29913804237769015	-1069.9015175874492	0.04892688188880723	False	False
6657	sox1b	0.14761981080512168	0.41017843279893923	1.818448297301182	0.01954165221267317	False	False
6658	AL928650.3	0.1504427259658686	0.41017843279893923	1.463179742476711	0.017020510910755977	False	False
6659	si:ch211-160d14.15	0.6630276929194523	0.7506112052600382	-1065.9477750552658	0.003157566034200567	False	False
6660	htt	0.2906051581641248	0.6093909310929376	0.2490948309530201	0.1518214108072354	False	False
6661	trmt10c	0.25570212333627584	0.5606095547555121	1.0342049535538576	0.019278215574016298	False	False
6662	cyp4v8			0.0	0.0	True	True
6663	rgs11			0.0	0.0	True	True
6664	pgam1b	4.140810064612846e-09	1.8445534164713146e-07	1.7946437307547969	0.19435734204712884	False	False
6665	ENSDARG00000079873	0.6368635215397332	0.7506112052600382	0.43306638827985305	0.014173995854207845	False	False
6666	mdh1b			0.0	0.0	True	True
6667	fbxw7	0.28920582894969604	0.6067048192252117	-1.6229015072839925	0.11312577889820839	False	False
6668	rnaseh2a	0.822916450502849	0.8729966484841858	-0.01662844156682416	0.017708058232653614	False	False
6669	prkacab	0.02841266016764195	0.11028645546010982	0.7882937853072934	0.13968051068576764	False	False
6670	ctnnd1	0.3400131341103144	0.6764624659609322	0.07121625012424934	0.16297786334332778	False	False
6671	sdk1b	0.32639263672302177	0.6541041175203935	0.5622464554407345	0.03601522827508191	False	False
6672	cdc25d			0.0	0.0	True	True
6673	fbxl18	0.4472178034729756	0.7303987389416825	-1067.9050556814043	0.012261754599373037	False	False
6674	f7			0.0	0.0	True	True
6675	dctd			0.0	0.0	True	True
6676	tmem134	0.42065947016920247	0.7303987389416825	1.4822348906267209	0.010956455922758384	False	False
6677	cbsa			0.0	0.0	True	True
6678	mtnr1aa	0.8203182195765788	0.8729966484841858	0.09159041047812931	0.01718696517759962	False	False
6679	irf2a	0.7092758861466957	0.7894249854861334	-0.30998917503470785	0.05044983411706033	False	False
6680	cxcl18b			0.0	0.0	True	True
6681	si:dkey-9i23.16			0.0	0.0	True	True
6682	tbck	0.5057280935949574	0.7506112052600382	0.5808647795122062	0.02864620609742951	False	False
6683	fastkd2	0.1504427259658686	0.41017843279893923	1.4465341408214922	0.0167817438458219	False	False
6684	prdx2	0.0030424722214281476	0.021838473578178228	1.0374422726117891	0.150024719444322	False	False
6685	aimp1a	0.899707117224669	0.9300118950739066	-0.720428784880565	0.05519971737461816	False	False
6686	txnl4b	0.1504427259658686	0.41017843279893923	1.075858777157794	0.015790536137366737	False	False
6687	vps37c	0.049136209642647866	0.17560883850667383	1.2857952523155562	0.046836809856901446	False	False
6688	caly	0.004618157304656034	0.030378542997651074	0.9751802839544663	0.11021481163094564	False	False
6689	uso1	0.008395811147393137	0.04968652670945707	1.0338975668129164	0.12401369161934518	False	False
6690	si:ch211-15j1.1			0.0	0.0	True	True
6691	atp11a	0.4912578204593411	0.7506112052600382	-0.6048510224585362	0.16675315676729702	False	False
6692	nsun3	0.42314822471603497	0.7303987389416825	1.1216730625149716	0.010283021688134254	False	False
6693	rnf150a	0.4472178034729756	0.7303987389416825	-1067.6427999122645	0.01022364514584772	False	False
6694	rap2ab	0.21013864794383474	0.49363212513450566	-1.9649135239852407	0.06218718678086219	False	False
6695	actb1	0.00021330796138761585	0.0024826721471117286	0.6920391135336751	0.9350003056401905	False	False
6696	pgap6	0.5357297802248058	0.7506112052600382	-1066.8465902246048	0.005887389490291456	False	False
6697	klhl5	0.023099183639125612	0.09321520956733761	1068.2115990052262	0.0029286815591963887	False	False
6698	f7i			0.0	0.0	True	True
6699	msx1b			0.0	0.0	True	True
6700	asf1bb	0.07657123281400817	0.24144436105729605	0.6116244197746645	0.0483675734976764	False	False
6701	parn	0.003180555717107678	0.022660354101265316	1.180023818369239	0.13353922994825249	False	False
6702	hecw2b	0.024817669987372466	0.09821219207926715	1.9447817099698594	0.017885775406255973	False	False
6703	mrpl16	0.6749122532151581	0.7563799032861765	-0.8846218657553176	0.03127494864727898	False	False
6704	mnd1			0.0	0.0	True	True
6705	junba	0.933814920374183	0.957862726049307	-0.643218242149206	0.06687493877809889	False	False
6706	pdia2			0.0	0.0	True	True
6707	fbxo10	0.5357297802248058	0.7506112052600382	-1067.2274214599554	0.0076659219531120095	False	False
6708	smu1b	0.37947254054740964	0.7048257535511844	-1068.1475866019246	0.014506468592806935	False	False
6709	rps6	0.002321942971610045	0.017313226570564715	0.7206131768383194	0.36423500934909564	False	False
6710	ncapd3			0.0	0.0	True	True
6711	dnaja1	0.009429628940343653	0.053914837817626	1.3682992947830497	0.06128528811272607	False	False
6712	fscn1b	0.0296299209090083	0.11454866330802178	0.671788077370955	0.15739991009971244	False	False
6713	klf7a	0.0028196989378755995	0.020497811427819073	0.6906991754688104	0.4192802924024061	False	False
6714	pi4k2a	0.3252640116341352	0.6528087105910544	-1068.5282943268903	0.018887137710557552	False	False
6715	kpnb3	0.05113578249703406	0.18098818045393616	0.7835980502099088	0.07067500374730887	False	False
6716	nr3c2	0.5357297802248058	0.7506112052600382	-1067.2518816734053	0.007797002102489825	False	False
6717	f10	0.6630276929194523	0.7506112052600382	-1065.9814517865923	0.0032321398813323476	False	False
6718	epha6	0.05013680502693474	0.17806730822109532	-1.7954370229246859	0.20990954057424646	False	False
6719	tbc1d9	0.9310639433198733	0.956240715087405	-0.8071955858951186	0.06655255990263857	False	False
6720	fam114a1			0.0	0.0	True	True
6721	gsk3bb	0.6630276929194523	0.7506112052600382	-1066.0966691560136	0.0035008542656142197	False	False
6722	ube2f	0.04813880335789589	0.17313078400646764	1.2222886701069644	0.05971599246064822	False	False
6723	nfixa	0.9817422223010223	0.9847972482930546	-0.21437181283408577	0.022018382300217784	False	False
6724	prozb	0.6630276929194523	0.7506112052600382	-1065.9477750552658	0.003157566034200567	False	False
6725	si:ch211-93g23.2			0.0	0.0	True	True
6726	si:dkey-222h21.10			0.0	0.0	True	True
6727	si:ch211-197k17.3	0.7115562408936871	0.791332916979247	-0.8146872220055441	0.07582290431763082	False	False
6728	nlrc6	0.4472178034729756	0.7303987389416825	-1067.7259963930971	0.010830547299046984	False	False
6729	rnf11a	0.0006179043333154838	0.006051133200462142	1.9742272925383928	0.045210356776831245	False	False
6730	get3	0.005528391380729472	0.0355942284249228	1.5400215630563958	0.057756013100243725	False	False
6731	mrpl39	0.02198889228048747	0.09321520956733761	1.676974955121676	0.030796014033104654	False	False
6732	rad23aa	0.8853648840434545	0.9210071104308601	-0.6489245508824697	0.025342509337025088	False	False
6733	dis3	0.19569765168031295	0.46511847187893207	2.2345219213214724	0.007607500998249637	False	False
6734	stox2a	1.901788089943681e-06	4.477793550211959e-05	0.9979811885405765	0.5085651931775778	False	False
6735	hsf2bp			0.0	0.0	True	True
6736	taf5	0.1460853023922046	0.41017843279893923	-2.302830886228918	0.07484324431284466	False	False
6737	atp5md	1.7007878781129515e-05	0.00029581010889125146	1.55245767613689	0.13108910526186024	False	False
6738	ing2	0.0002141630039281159	0.0024888589732581603	1.5536390537936282	0.0704488602143665	False	False
6739	dkk2	0.42314822471603497	0.7303987389416825	1.319141878830589	0.012442771048988988	False	False
6740	sod3b	0.6630276929194523	0.7506112052600382	-1066.0328891946783	0.0033494565681910808	False	False
6741	tubgcp3	0.018101890230204646	0.08874890379126162	0.7558396769896095	0.09990364970289303	False	False
6742	arl6	0.0005330691325585202	0.005456683031349699	1.5602247854771278	0.06441592546218217	False	False
6743	si:ch211-151p13.8	5.115699105615195e-05	0.00075701514676452	1.5400367040391312	0.13563027493502378	False	False
6744	AL929396.1	0.6368635215397332	0.7506112052600382	0.42533950843594087	0.013894394850064534	False	False
6745	papss1	0.19569765168031295	0.46511847187893207	1.9649205615689826	0.006494465630900099	False	False
6746	si:ch211-196h16.4			0.0	0.0	True	True
6747	aip	2.2538485882064552e-10	1.2555406537563135e-08	2.4874724194303544	0.10957995438322282	False	False
6748	si:ch211-196h16.5			0.0	0.0	True	True
6749	klf3	0.6630276929194523	0.7506112052600382	-1066.1281897759316	0.003578184122687259	False	False
6750	dclk2a	0.30724597938510534	0.6385383797034326	-1.490396267312098	0.0854325738463382	False	False
6751	ucp1	0.19388312736134927	0.46511847187893207	2.564590920226631	0.0065426927118016655	False	False
6752	zfyve27	0.49686084637914074	0.7506112052600382	0.3462225655959996	0.06588587993743161	False	False
6753	si:ch211-202n12.2			0.0	0.0	True	True
6754	ENSDARG00000012458	1.2365778513951989e-06	3.0082886812027188e-05	1.1871807712138538	0.3085068606954216	False	False
6755	CU550719.2			0.0	0.0	True	True
6756	si:dkeyp-75b4.7	0.21215746880577646	0.49363212513450566	-1069.1654357740622	0.029374117918302328	False	False
6757	cdk2ap2	0.4472178034729756	0.7303987389416825	-1067.7410166623315	0.010943895940437647	False	False
6758	primpol	0.5357297802248058	0.7506112052600382	-1066.8670580193686	0.005971510336952813	False	False
6759	BX548015.2	0.6064356897039775	0.7506112052600382	-0.5588350361972472	0.09182409567066017	False	False
6760	brat1	0.42065947016920247	0.7303987389416825	1.4690751210075454	0.01025691512583746	False	False
6761	pcid2	0.4472178034729756	0.7303987389416825	-1067.6582554006627	0.010333759090588498	False	False
6762	polr1e	0.6630276929194523	0.7506112052600382	-1066.3101532965225	0.004059187963794002	False	False
6763	grin2ab	0.33767154820903633	0.6718907795669643	0.115211432393067	0.2815328016366161	False	False
6764	si:dkey-222h21.2			0.0	0.0	True	True
6765	tmem131l	0.24397752689452945	0.5436455762323754	0.2655215266159192	0.2908711518443334	False	False
6766	lgi2b			0.0	0.0	True	True
6767	ankrd10a	0.05673744587933876	0.19415495891271609	1.292435099353244	0.024790288872802206	False	False
6768	erbb4a	0.047664355841273126	0.17158504507966174	0.8294222966684084	0.09116535662419184	False	False
6769	ccdc149b	0.9793083656337138	0.9847972482930546	-0.09330660177256642	0.01912415579768774	False	False
6770	pcdh10a	0.00025525310995632713	0.0028625212002760976	0.9411945449516834	0.35555081079689727	False	False
6771	eif3bb	0.380078720175146	0.7048257535511844	0.18996510046708245	0.023228296910416443	False	False
6772	si:dkey-222h21.2-1	0.023099183639125612	0.09321520956733761	1067.7885403199564	0.002184332755939787	False	False
6773	metap1d	0.19569765168031295	0.46511847187893207	1.9101258005718285	0.006592932981228141	False	False
6774	si:ch73-236c18.5			0.0	0.0	True	True
6775	rab3da			0.0	0.0	True	True
6776	si:dkey-222h21.10-1			0.0	0.0	True	True
6777	slc5a7a	0.5616062645148974	0.7506112052600382	0.5036510931027031	0.07577218910467151	False	False
6778	paip2b	1.1251318945324685e-14	1.4064148681655856e-12	2.0073266207917366	0.2527343411668011	False	False
6779	coro2a	0.4472178034729756	0.7303987389416825	-1067.5796323257835	0.009785666907224063	False	False
6780	si:dkey-117m1.4	0.2792150992290474	0.591308031190824	-1.4195794906502006	0.08647705337597346	False	False
6781	cntf			0.0	0.0	True	True
6782	farp1	0.822916450502849	0.8729966484841858	-0.059081491153769476	0.018036411656130652	False	False
6783	jam2a			0.0	0.0	True	True
6784	FP236157.1	0.6630276929194523	0.7506112052600382	-1066.187316427807	0.003727877047551676	False	False
6785	c3a.1			0.0	0.0	True	True
6786	elmod2	0.0017198584022759965	0.013301218780177789	1.2799899687894225	0.10094511306580203	False	False
6787	kctd12.2	9.385050457721328e-05	0.0012354036882488478	2.186629967695732	0.04827108373929362	False	False
6788	pkd2			0.0	0.0	True	True
6789	golga7ba	0.00905828021568921	0.052487054999009554	0.5722785628940659	0.4477020803384166	False	False
6790	si:ch211-235f1.3			0.0	0.0	True	True
6791	si:dkey-24h22.5			0.0	0.0	True	True
6792	trim2b	0.29117179871620813	0.6104470317733395	-1.3048076466490044	0.13578305529387072	False	False
6793	tmem192	0.8203182195765788	0.8729966484841858	0.2505613788797341	0.015661125909409324	False	False
6794	BX323031.1	0.6630276929194523	0.7506112052600382	-1066.1584730152683	0.0036540867010864783	False	False
6795	si:dkey-5n7.2	0.023099183639125612	0.09321520956733761	1068.1573753101127	0.002820649959749973	False	False
6796	CU467110.1	0.8151276966481998	0.8729966484841858	0.5217438774889668	0.016813348319550107	False	False
6797	unc93b1			0.0	0.0	True	True
6798	timm10	0.009544921052879102	0.05409257692149509	1.9918503863856742	0.0254117470996043	False	False
6799	si:ch211-198k9.6	0.2569804722999872	0.5606095547555121	0.8679119171422836	0.018817878010157694	False	False
6800	crtac1a	0.5357297802248058	0.7506112052600382	-1067.2527578151892	0.007801738622584297	False	False
6801	cars2	0.8045898916982637	0.8688418274164913	-0.08194316938916606	0.057421039789915085	False	False
6802	dok1a			0.0	0.0	True	True
6803	mcf2la	0.9749388665174976	0.9847972482930546	-0.2952811729260857	0.037966966823213544	False	False
6804	si:ch73-191k20.3	0.01775842930425197	0.08737147217691969	2.5223648140999453	0.008445391577089765	False	False
6805	adamtsl7			0.0	0.0	True	True
6806	apela			0.0	0.0	True	True
6807	si:dkey-194g4.1	0.1494972170060638	0.41017843279893923	1.5068580611159856	0.017130505567000073	False	False
6808	dlx2b	0.19569765168031295	0.46511847187893207	1.2271972877941688	0.004914214964240626	False	False
6809	tbc1d1			0.0	0.0	True	True
6810	tusc3	0.5940621904340311	0.7506112052600382	-0.6762812622443231	0.2181065337239306	False	False
6811	lmo7b			0.0	0.0	True	True
6812	anp32b	0.1266210236183697	0.36649063217854555	0.5520277067888244	0.13614820450830525	False	False
6813	si:ch211-113e8.11	0.35217465532466563	0.6947248300765633	0.48879776468784136	0.054859267049488215	False	False
6814	rnf175	0.0014658674966954626	0.01158155845924601	1.3868661925949761	0.08184169699911882	False	False
6815	si:ch211-217k17.9			0.0	0.0	True	True
6816	march1			0.0	0.0	True	True
6817	cul4a	0.37947254054740964	0.7048257535511844	-1068.14610420443	0.014491570566682495	False	False
6818	atp5pf	0.24649865082362432	0.5484684162681945	0.23999079220857816	0.2370507570778228	False	False
6819	r3hcc1l	0.380078720175146	0.7048257535511844	0.2725729137340941	0.023747775974505884	False	False
6820	fgf20a			0.0	0.0	True	True
6821	sp6			0.0	0.0	True	True
6822	si:ch211-89o9.6	0.32862695312856105	0.6561869356300812	0.49608305629286065	0.03774976470240676	False	False
6823	zgc:111983			0.0	0.0	True	True
6824	cryba1l2	0.6630276929194523	0.7506112052600382	-1066.2621438915235	0.003926330838807244	False	False
6825	micu3a	0.31263666518535016	0.6479898526860014	0.31511866848031844	0.17451420058438807	False	False
6826	khsrp	5.498998856706141e-05	0.0008075177404188817	1.3802323549307556	0.1291679160666891	False	False
6827	itga6b			0.0	0.0	True	True
6828	si:ch211-113e8.10	0.7394346169397659	0.8193144447570554	-0.670660633692279	0.11971822197054639	False	False
6829	zgc:66455			0.0	0.0	True	True
6830	trim2a	0.6630276929194523	0.7506112052600382	-1066.3413380189818	0.004147884922692314	False	False
6831	ttyh3b	4.6287527920060585e-05	0.0006936362005564634	0.8038981371634268	0.7687286071489541	False	False
6832	ENSDARG00000090408	0.5070420697711917	0.7506112052600382	0.1556568411054326	0.06300536529333503	False	False
6833	fam193a	0.00957689454212369	0.05421382679865675	1.2709119545205316	0.05765559400632385	False	False
6834	tma16	0.25570212333627584	0.5606095547555121	1.2057900850751166	0.020275369056580977	False	False
6835	dtx4b	0.6325903329251039	0.7506112052600382	0.11474503288715715	0.03169274355178834	False	False
6836	prkcba	0.4170099684802837	0.7303987389416825	0.08904680287120889	0.12614903216785528	False	False
6837	hemgn	0.5357297802248058	0.7506112052600382	-1067.174394207024	0.0073892710876072385	False	False
6838	zcchc7	0.001475914128625789	0.011642986006988971	2.0869144513153994	0.03997086250927141	False	False
6839	pdcd11	0.6712675795800267	0.7543297795067299	-1.114024768281851	0.032582817739706144	False	False
6840	ggact.3			0.0	0.0	True	True
6841	ggact.2			0.0	0.0	True	True
6842	si:dkey-25o16.4			0.0	0.0	True	True
6843	ENSDARG00000077648	0.6630276929194523	0.7506112052600382	-1066.23902915405	0.003863924766784669	False	False
6844	trmo	0.6368635215397332	0.7506112052600382	0.32582072101749054	0.014031618098959593	False	False
6845	crb3b			0.0	0.0	True	True
6846	crybb1l2			0.0	0.0	True	True
6847	zgc:152658			0.0	0.0	True	True
6848	zgc:194443	0.1504427259658686	0.41017843279893923	1.4665354790126428	0.01566314100657062	False	False
6849	smim14	0.01775842930425197	0.08737147217691969	2.4518002946787067	0.008387506167201226	False	False
6850	b3gnt2a			0.0	0.0	True	True
6851	commd1	0.6368635215397332	0.7506112052600382	-0.4996297676374528	0.012731548274812302	False	False
6852	slc25a23a	0.28333679284810187	0.5955301695201047	0.6344470489206596	0.05192308449818764	False	False
6853	vps37a	0.5171122865127271	0.7506112052600382	-0.05882592700598827	0.043707117213470294	False	False
6854	zgc:136864	0.6630276929194523	0.7506112052600382	-1066.2474106763739	0.0038864380681302158	False	False
6855	si:ch211-196h16.12			0.0	0.0	True	True
6856	si:ch211-217k17.10			0.0	0.0	True	True
6857	vps54	0.6712676450868994	0.7543297795067299	-0.8509655239456441	0.03234192709577754	False	False
6858	fhdc1	0.5357297802248058	0.7506112052600382	-1067.1434288368746	0.007232360980014824	False	False
6859	si:ch211-217k17.7	0.6078162055423966	0.7506112052600382	0.13566931577573374	0.04958049056665724	False	False
6860	lancl1	0.0015846000053212825	0.012367119330870414	1.7357092792545334	0.07545211176874705	False	False
6861	iqce	0.19199598383826544	0.46511847187893207	0.602487164904784	0.059532600675999546	False	False
6862	cab39l	1.7850786223062488e-05	0.0003073413641428732	1.3818347323778843	0.17346864544233342	False	False
6863	pcnp	0.0002787706575604125	0.0030991314967399436	1.3593002924902706	0.11930944533464186	False	False
6864	si:dkey-56e3.3	0.08588115117348548	0.2684331570018986	-1070.043276821065	0.053978563223764896	False	False
6865	cdadc1	0.003327620308756984	0.023192276630615877	2.3263098248900604	0.02204580896818916	False	False
6866	ppm1k	4.1093594393113877e-07	1.1550530416711624e-05	1.4123390333381485	0.2665429479546017	False	False
6867	ggact.1	0.6630276929194523	0.7506112052600382	-1066.1741192500947	0.0036939314664922785	False	False
6868	appa	0.00011622345856862452	0.0014422402546348683	0.664800846407871	1.2777381845953042	False	False
6869	ddx39aa	9.935860980907558e-05	0.0012804770870440696	1.2907029491607267	0.13499062198670314	False	False
6870	cacng3a	0.6630276929194523	0.7506112052600382	-1066.2613601007954	0.003924198311961809	False	False
6871	si:ch211-134c9.2			0.0	0.0	True	True
6872	scpp1			0.0	0.0	True	True
6873	irs2a	0.635672106493425	0.7506112052600382	-0.6895281629414916	0.13077123814731306	False	False
6874	mylz3	0.008655378598068206	0.0507732255503952	1.858196501589094	0.037064487247412264	False	False
6875	pax5	0.021657836643182025	0.09321520956733761	1.4202027643978403	0.05826236927480691	False	False
6876	grhprb			0.0	0.0	True	True
6877	glb1	0.4472178034729756	0.7303987389416825	-1067.5263358951097	0.009430758082735849	False	False
6878	lig4	0.19569765168031295	0.46511847187893207	2.2684141811889047	0.007148083098186755	False	False
6879	zgc:65894	2.776050166263657e-13	2.7360109811733158e-11	1.3425476469182869	0.7175428378402124	False	False
6880	snx8b	0.6630276929194523	0.7506112052600382	-1066.305941912804	0.004047356030440012	False	False
6881	spry2	0.4472178034729756	0.7303987389416825	-1067.8891174346168	0.01212703775798465	False	False
6882	xpo1a	0.02266273561989597	0.09321520956733761	-1070.8825687975852	0.09657692659866009	False	False
6883	mogs	0.7961618204575885	0.8616773187058584	-0.23801652958431613	0.09063946110271787	False	False
6884	sparcl1	0.6630276929194523	0.7506112052600382	-1066.0518038749594	0.003393659275536143	False	False
6885	fgb			0.0	0.0	True	True
6886	ube2kb	0.024863804840327124	0.09821219207926715	0.867625482296581	0.06414532635376287	False	False
6887	mtmr7b	0.30724593853494364	0.6385383797034326	-1.7586834232631	0.08091781971610787	False	False
6888	peli1a	0.42314822471603497	0.7303987389416825	0.4414015150926048	0.009371701946075806	False	False
6889	ndfip2	0.0003459459606081833	0.0037803263286075466	1.0159788058840868	0.2100604939567045	False	False
6890	rtn4rl2a	0.48878522791117796	0.7506112052600382	0.1884769328538211	0.08799186654501327	False	False
6891	si:ch73-190m4.1	0.5357297802248058	0.7506112052600382	-1067.1696826766463	0.007365178686039029	False	False
6892	fam155a	0.24311125511409526	0.5429873342478043	0.707099108603138	0.03199822858323449	False	False
6893	urp2	0.6630276929194523	0.7506112052600382	-1066.2086858027812	0.003783505790022461	False	False
6894	klf12a	0.9817422223010223	0.9847972482930546	-0.39707719127328417	0.019452618907712944	False	False
6895	ppp1r9alb			0.0	0.0	True	True
6896	fbxo41	0.10746901709542057	0.3205890536247556	0.6056167068296692	0.13089954642520193	False	False
6897	arfip1			0.0	0.0	True	True
6898	sh3gl2a	3.791040960487528e-12	2.958743896827195e-10	1.9151331507899045	0.22962620161443092	False	False
6899	zdhhc5a	0.0026230889258165623	0.019223065888669993	0.9971100338233924	0.16984715512014711	False	False
6900	ENSDARG00000078251	0.3252640116341352	0.6528087105910544	-1068.4004398752943	0.017285347776934606	False	False
6901	pibf1			0.0	0.0	True	True
6902	ndufab1a	0.005685594478632136	0.036393012118638254	1.1862718567487596	0.05331484358170069	False	False
6903	ENSDARG00000052766	0.27230761749057797	0.5871991050375366	-1.2871890298730932	0.14095140644061713	False	False
6904	pibf1-1			0.0	0.0	True	True
6905	lgalsla	0.6630276929194523	0.7506112052600382	-1066.179645204169	0.003708107462114513	False	False
6906	clic6			0.0	0.0	True	True
6907	zgc:175214	0.25807293959449673	0.5606095547555121	0.053229967452591516	0.22720558017451414	False	False
6908	mtus1b	0.9883304753973549	0.9898111685275098	-0.2685215639639115	0.12399508122390518	False	False
6909	cldnd1b	0.5357297802248058	0.7506112052600382	-1067.223270543145	0.007643897290787415	False	False
6910	fam161a			0.0	0.0	True	True
6911	melk	0.5357297802248058	0.7506112052600382	-1067.1753074072963	0.007393949845261535	False	False
6912	rnf24	0.2776919144604377	0.591308031190824	-1.0085058333945323	0.1370496497437133	False	False
6913	fga	0.5357297802248058	0.7506112052600382	-1067.3077452998273	0.008104836879954743	False	False
6914	grk4	0.031180309632381886	0.11932357079207816	0.4394172472998629	0.4208126618374849	False	False
6915	si:dkey-1h24.2	0.6630276929194523	0.7506112052600382	-1066.0018332017555	0.003278125418587722	False	False
6916	herc3	0.2582632504932223	0.5606095547555121	0.8056711446184337	0.021091056277334118	False	False
6917	si:dkey-6f10.4	0.6630276929194523	0.7506112052600382	-1066.0289373234425	0.0033402941962614634	False	False
6918	tuba8l2	0.6630276929194523	0.7506112052600382	-1065.7079620151214	0.0026740007411014026	False	False
6919	si:dkey-1h24.6			0.0	0.0	True	True
6920	eef1a1l2	0.5171123482613182	0.7506112052600382	0.3586546626312129	0.04559643795031579	False	False
6921	pds5a	0.2380218590822054	0.5429873342478043	-2.013789017276646	0.05929921801484334	False	False
6922	zgc:101679	0.0167144798936516	0.08737147217691969	1.6587925588649346	0.039220994277071555	False	False
6923	palb2			0.0	0.0	True	True
6924	acy3.2			0.0	0.0	True	True
6925	atp1a1a.4	0.19569765168031295	0.46511847187893207	1.9929821289831227	0.007209349736642854	False	False
6926	pus10	0.023099183639125612	0.09321520956733761	1068.2728870225055	0.003055777186106262	False	False
6927	raph1b	0.031792463431145605	0.12150363540985923	0.7372444300426572	0.1900632508579432	False	False
6928	spp2	0.6630276929194523	0.7506112052600382	-1066.2629285466285	0.0039284668782335	False	False
6929	acy3.1	0.023099183639125612	0.09321520956733761	1067.7885403199564	0.002184332755939787	False	False
6930	tmx2b	0.22475471444170225	0.5183146444489534	0.27599069298679874	0.10019761766466748	False	False
6931	cct4	0.23179524454725375	0.5331914848764253	0.21873608498432928	0.23012263635467273	False	False
6932	si:ch211-243a20.4			0.0	0.0	True	True
6933	c3a.2			0.0	0.0	True	True
6934	emp1	0.4472178034729756	0.7303987389416825	-1067.7597108433324	0.01108662771068728	False	False
6935	pgm2	6.080350522864286e-06	0.00012172576730343541	3.663752565171204	0.022515581174662902	False	False
6936	stk16	0.6630276929194523	0.7506112052600382	-1066.084435199901	0.003471292775706867	False	False
6937	ENSDARG00000080019	0.45152919265937186	0.7343976872038339	-1.2138124531432117	0.0434751322004939	False	False
6938	lratb.2			0.0	0.0	True	True
6939	lratb.1			0.0	0.0	True	True
6940	sfrp2			0.0	0.0	True	True
6941	si:ch73-132f6.5			0.0	0.0	True	True
6942	cntln	0.5357297802248058	0.7506112052600382	-1067.0925516643479	0.006981753949868008	False	False
6943	smox	0.00021900274961090326	0.0025374282405935477	1.4877590554405526	0.10876219569410317	False	False
6944	kcnq5b	0.5357297802248058	0.7506112052600382	-1067.1107617458042	0.007070438029303309	False	False
6945	ENSDARG00000040048	0.3746593158636998	0.7048257535511844	0.14781902219125767	0.22946832505845566	False	False
6946	tspan5b	0.022133842519210495	0.09321520956733761	1.5055607108626514	0.028663851476602758	False	False
6947	rcbtb1	0.9817422223010223	0.9847972482930546	-1.1476721278212358	0.019083236552396757	False	False
6948	aftpha	0.6368635215397332	0.7506112052600382	0.4350209298062765	0.014042165470200966	False	False
6949	med19b	2.399267589157893e-07	7.204831871738791e-06	2.0237391792783144	0.09438982058127394	False	False
6950	frmpd1a	0.19569765168031295	0.46511847187893207	2.336145623518592	0.00736685929020205	False	False
6951	zgc:154142			0.0	0.0	True	True
6952	alg11	0.19503900770250415	0.46511847187893207	0.5846433552159599	0.06310781726130733	False	False
6953	gtf2f2a	0.908982176699324	0.938463669537477	-0.46774143559492737	0.0783220251053776	False	False
6954	tmsb5			0.0	0.0	True	True
6955	plrg1	0.23554103735266962	0.54011087983554	0.9098911945054944	0.03405833823046812	False	False
6956	hmgb2a	0.8613508995740231	0.9069717422899265	-0.4903919350320056	0.0768705830897814	False	False
6957	gpalpp1	0.01707897753278645	0.08737147217691969	1.0378239704217673	0.0771793889492464	False	False
6958	galnt7	0.021877819146723345	0.09321520956733761	0.8894104611687357	0.12520125790388004	False	False
6959	rasd3	0.023099183639125612	0.09321520956733761	1068.2728870225055	0.003055777186106262	False	False
6960	tpt1	1.5076852239363974e-10	8.71453395414365e-09	1.5400995438568608	0.3414110624332323	False	False
6961	bnc2	0.7967525010803054	0.8621952212915044	-0.08021573820535659	0.48609748008483394	False	False
6962	si:dkeyp-123h10.2	0.03299412245928708	0.12537929629548664	0.906446000874048	0.10451824177153643	False	False
6963	slc43a1b	0.5357297802248058	0.7506112052600382	-1067.2770041200818	0.00793396465388345	False	False
6964	kdm4c	0.0013462248157387609	0.011152050938568667	1.9256848092908991	0.04863761831458213	False	False
6965	sertad2a			0.0	0.0	True	True
6966	slc24a2	0.8203182195765788	0.8729966484841858	0.24435278149304582	0.017123128569829282	False	False
